ERP44	ENSG00000023318
MAP3K20	ENSG00000091436
NCOA4	ENSG00000266412
FAM126B	ENSG00000155744
TIA1	ENSG00000116001
ZNF778	ENSG00000170100
LRRC58	ENSG00000163428
WDR36	ENSG00000134987
PPFIA1	ENSG00000131626
KIAA1841	ENSG00000162929
KLF6	ENSG00000067082
ATXN7L3B	ENSG00000253719
SYNM	ENSG00000182253
AGO4	ENSG00000134698
MSL1	ENSG00000188895
DLGAP4	ENSG00000080845
RDH11	ENSG00000072042
SLAIN2	ENSG00000109171
IKBIP	ENSG00000166130
SESTD1	ENSG00000187231
GRK3	ENSG00000100077
MAPRE2	ENSG00000166974
HERC4	ENSG00000148634
FAM83G	ENSG00000188522
STIM2	ENSG00000109689
HERPUD1	ENSG00000051108
OGG1	ENSG00000114026
CRK	ENSG00000167193
PHLDA1	ENSG00000139289
ZBTB33	ENSG00000177485
CASK	ENSG00000147044
C4orf46	ENSG00000205208
CUL3	ENSG00000036257
FAM91A1	ENSG00000176853
DDI2	ENSG00000197312
TMED2	ENSG00000086598
SMAD4	ENSG00000141646
PRKAR2B	ENSG00000284096
TECPR2	ENSG00000196663
SETD2	ENSG00000181555
GFOD1	ENSG00000145990
NUDT19	ENSG00000213965
PPP1R12A	ENSG00000058272
SNX5	ENSG00000089006
CC2D1A	ENSG00000132024
CSDE1	ENSG00000009307
OGT	ENSG00000147162
FKBP15	ENSG00000119321
ADNP	ENSG00000101126
SYNRG	ENSG00000274047
SYS1	ENSG00000204070
UGCG	ENSG00000148154
ACTR2	ENSG00000138071
PHC3	ENSG00000173889
ERGIC2	ENSG00000087502
RGS10	ENSG00000148908
DDX52	ENSG00000277594
HECTD3	ENSG00000126107
STC2	ENSG00000113739
MAP3K1	ENSG00000095015
HS2ST1	ENSG00000153936
SV2A	ENSG00000159164
SHOC2	ENSG00000108061
HIP1	ENSG00000127946
C11orf68	ENSG00000175573
HSPA8	ENSG00000109971
PLEKHA3	ENSG00000116095
PPCS	ENSG00000127125
STAM2	ENSG00000115145
EIF5AL1	ENSG00000253626
ASH1L	ENSG00000116539
KPNA3	ENSG00000102753
PRC1	ENSG00000198901
ELF1	ENSG00000120690
SRPRB	ENSG00000144867
ENOSF1	ENSG00000132199
FAM104A	ENSG00000133193
EIF4E2	ENSG00000135930
IGSF3	ENSG00000143061
ZNF468	ENSG00000204604
UBFD1	ENSG00000103353
SBF2	ENSG00000133812
PRRC2B	ENSG00000130723
NXF1	ENSG00000162231
HMGB1	ENSG00000189403
ADIPOR2	ENSG00000006831
WNT7B	ENSG00000188064
ZBED3	ENSG00000132846
POLDIP3	ENSG00000100227
MTMR4	ENSG00000108389
MED15	ENSG00000099917
CDS2	ENSG00000101290
FAM120B	ENSG00000275333
OSBPL11	ENSG00000144909
GAB1	ENSG00000109458
ATPAF1	ENSG00000123472
ZNF721	ENSG00000182903
ERO1A	ENSG00000197930
LMTK2	ENSG00000164715
PAWR	ENSG00000177425
CISD1	ENSG00000122873
PHACTR2	ENSG00000112419
MRPS14	ENSG00000120333
FECH	ENSG00000066926
CARM1	ENSG00000142453
TMEM123	ENSG00000152558
PPIP5K2	ENSG00000145725
GNS	ENSG00000135677
TBC1D25	ENSG00000068354
IGFBP3	ENSG00000146674
USP46	ENSG00000109189
TBC1D20	ENSG00000125875
ARL6IP6	ENSG00000177917
EPM2AIP1	ENSG00000178567
MAP3K12	ENSG00000139625
AREL1	ENSG00000119682
PEX3	ENSG00000034693
MPHOSPH8	ENSG00000196199
CLDN12	ENSG00000157224
HELZ	ENSG00000198265
MOB1A	ENSG00000114978
PRKAA2	ENSG00000162409
U2SURP	ENSG00000163714
TBC1D13	ENSG00000107021
CSF1	ENSG00000184371
SUN2	ENSG00000100242
BICC1	ENSG00000122870
CHD1	ENSG00000153922
VPS4B	ENSG00000119541
TMF1	ENSG00000144747
RAB22A	ENSG00000124209
XRN2	ENSG00000088930
MXD1	ENSG00000059728
RIT1	ENSG00000143622
C5orf22	ENSG00000082213
MADD	ENSG00000110514
TFRC	ENSG00000072274
KIF3A	ENSG00000131437
HTATIP2	ENSG00000109854
ARFGEF1	ENSG00000066777
SLC15A4	ENSG00000139370
CCNE1	ENSG00000105173
BEND7	ENSG00000165626
CDC73	ENSG00000134371
SLC35A3	ENSG00000117620
ANKRD42	ENSG00000137494
KAT14	ENSG00000149474
USP53	ENSG00000145390
FAM46B	ENSG00000158246
NACC1	ENSG00000160877
SF3A1	ENSG00000099995
TMEM161B	ENSG00000164180
FAM169A	ENSG00000198780
ZNHIT6	ENSG00000117174
CEP120	ENSG00000168944
RALGPS1	ENSG00000136828
TRIAP1	ENSG00000170855
PPP4R3B	ENSG00000275052
DCAF8	ENSG00000132716
CHMP3	ENSG00000115561
ZC3HAV1L	ENSG00000146858
STXBP4	ENSG00000166263
FLT4	ENSG00000037280
GORASP2	ENSG00000115806
AIDA	ENSG00000186063
CAMK2D	ENSG00000145349
LDAH	ENSG00000118961
CASP7	ENSG00000165806
HSPA2	ENSG00000126803
FAM168A	ENSG00000054965
FRMD4A	ENSG00000151474
FNBP1L	ENSG00000137942
ARFGEF3	ENSG00000112379
ITGA6	ENSG00000091409
SHTN1	ENSG00000187164
DCK	ENSG00000156136
RBBP6	ENSG00000122257
AIG1	ENSG00000146416
TROAP	ENSG00000135451
SEPT2	ENSG00000168385
GLS	ENSG00000115419
GPBP1L1	ENSG00000159592
MTPN	ENSG00000105887
PRKAR1A	ENSG00000108946
C17orf80	ENSG00000141219
FLCN	ENSG00000154803
UEVLD	ENSG00000151116
AVL9	ENSG00000105778
CPSF6	ENSG00000111605
LUZP1	ENSG00000169641
CERCAM	ENSG00000167123
HNRNPUL1	ENSG00000105323
TSNAX	ENSG00000116918
RNF138	ENSG00000134758
USP36	ENSG00000055483
KCNQ5	ENSG00000185760
ESYT1	ENSG00000139641
LRIG3	ENSG00000139263
SMURF1	ENSG00000284126
CBX5	ENSG00000094916
PSMG1	ENSG00000183527
SLC12A7	ENSG00000276482
RPL27A	ENSG00000166441
ZFP1	ENSG00000184517
WDR44	ENSG00000131725
SEC16A	ENSG00000148396
GCC1	ENSG00000179562
NR1D2	ENSG00000174738
LAMP2	ENSG00000005893
KLHL36	ENSG00000135686
TRA2B	ENSG00000136527
N6AMT1	ENSG00000156239
FAM98A	ENSG00000119812
IFNAR1	ENSG00000142166
DTNA	ENSG00000134769
RC3H2	ENSG00000056586
RAB10	ENSG00000084733
NR6A1	ENSG00000148200
RBM33	ENSG00000184863
CTDSPL2	ENSG00000137770
AP1G1	ENSG00000166747
ATP6V1B2	ENSG00000147416
GCLM	ENSG00000023909
KIF5B	ENSG00000170759
PBX3	ENSG00000167081
DDIT4	ENSG00000168209
RAB1B	ENSG00000174903
CNIH4	ENSG00000143771
MICAL2	ENSG00000133816
SLC35G1	ENSG00000176273
SOX12	ENSG00000177732
PLAGL2	ENSG00000126003
TMEM258	ENSG00000134825
VTI1A	ENSG00000151532
CYSTM1	ENSG00000120306
UBL3	ENSG00000122042
SNAPIN	ENSG00000143553
ANKRD52	ENSG00000139645
CAB39	ENSG00000135932
CCDC57	ENSG00000176155
UBE2Q1	ENSG00000160714
CCNT1	ENSG00000129315
ZNF286A	ENSG00000187607
PRELID1	ENSG00000169230
PANX1	ENSG00000110218
MTHFD2	ENSG00000065911
ZNF644	ENSG00000122482
ATP6AP2	ENSG00000182220
TMEM30A	ENSG00000112697
RAB1A	ENSG00000138069
KIAA1147	ENSG00000262599
BAG5	ENSG00000166170
GDAP1	ENSG00000104381
SEC61A2	ENSG00000065665
RPRD1B	ENSG00000101413
RCC2	ENSG00000281540
KBTBD11	ENSG00000176595
CTSV	ENSG00000136943
AZIN1	ENSG00000155096
UGDH	ENSG00000109814
ULK2	ENSG00000083290
IRF2BP2	ENSG00000168264
SCML1	ENSG00000047634
GGA1	ENSG00000100083
ERI1	ENSG00000104626
ELOVL5	ENSG00000012660
KLHL17	ENSG00000187961
CELSR3	ENSG00000008300
SCAMP1	ENSG00000085365
PITPNA	ENSG00000174238
SIPA1L1	ENSG00000197555
BCL3	ENSG00000069399
RRM2	ENSG00000171848
FAM76B	ENSG00000077458
XPNPEP3	ENSG00000196236
EVI5	ENSG00000067208
NCBP1	ENSG00000136937
PMEPA1	ENSG00000124225
MIB1	ENSG00000101752
PAN3	ENSG00000152520
LIN54	ENSG00000189308
ICE2	ENSG00000128915
ACOX3	ENSG00000087008
ABCB8	ENSG00000197150
NUDT5	ENSG00000165609
SMARCA2	ENSG00000080503
ANKRD11	ENSG00000167522
PRPF4B	ENSG00000112739
MAPRE3	ENSG00000084764
ATP5G3	ENSG00000154518
GJC1	ENSG00000182963
ITSN2	ENSG00000198399
TNIP2	ENSG00000168884
LIFR	ENSG00000113594
MPLKIP	ENSG00000168303
ERLIN1	ENSG00000107566
COQ10B	ENSG00000115520
ABR	ENSG00000276016
LIMA1	ENSG00000050405
WTAP	ENSG00000146457
MARCH5	ENSG00000198060
SPRYD3	ENSG00000167778
PPP2R3A	ENSG00000073711
ATXN7L1	ENSG00000146776
MAP2K1	ENSG00000169032
LSM5	ENSG00000106355
SMC6	ENSG00000163029
PARPBP	ENSG00000185480
LDLRAD3	ENSG00000179241
USP42	ENSG00000106346
ACAT2	ENSG00000120437
USP14	ENSG00000101557
TOM1L1	ENSG00000141198
EVI5L	ENSG00000142459
SMCHD1	ENSG00000101596
MTA1	ENSG00000182979
TXLNG	ENSG00000086712
DDX54	ENSG00000123064
PAFAH2	ENSG00000158006
WDR47	ENSG00000085433
PDZD11	ENSG00000120509
CNTLN	ENSG00000044459
KLHL20	ENSG00000076321
ADNP2	ENSG00000101544
SMIM13	ENSG00000224531
USP8	ENSG00000138592
CEBPG	ENSG00000153879
PHLDA3	ENSG00000174307
LRRC8D	ENSG00000171492
MINK1	ENSG00000141503
SP3	ENSG00000172845
TMX3	ENSG00000166479
EIF4G2	ENSG00000110321
NEK7	ENSG00000151414
GNAI3	ENSG00000065135
TNPO2	ENSG00000105576
BTG3	ENSG00000154640
PDE4A	ENSG00000065989
TOLLIP	ENSG00000078902
USB1	ENSG00000103005
RPS4Y1	ENSG00000129824
PIK3R3	ENSG00000117461
CRCP	ENSG00000241258
GPD2	ENSG00000115159
MAP3K3	ENSG00000198909
NCBP2	ENSG00000114503
BACH1	ENSG00000156273
AMZ2	ENSG00000196704
TTLL7	ENSG00000137941
PTBP1	ENSG00000011304
SNX3	ENSG00000112335
TRUB1	ENSG00000165832
SNX17	ENSG00000115234
SNX11	ENSG00000002919
YTHDF2	ENSG00000198492
DKC1	ENSG00000130826
CISD3	ENSG00000274768
PPP1R8	ENSG00000117751
KMT5B	ENSG00000110066
SYPL1	ENSG00000008282
ERC1	ENSG00000283017
ATAD2	ENSG00000156802
CDK13	ENSG00000065883
TEX2	ENSG00000136478
CFAP97	ENSG00000164323
SDF4	ENSG00000078808
KIAA2013	ENSG00000116685
NUP58	ENSG00000139496
TMPO	ENSG00000120802
FAM45A	ENSG00000119979
LIN52	ENSG00000205659
ERN1	ENSG00000178607
REL	ENSG00000162924
ELMOD2	ENSG00000179387
DMXL2	ENSG00000104093
SEC24A	ENSG00000113615
DOCK10	ENSG00000135905
TAF4	ENSG00000130699
EYA3	ENSG00000158161
FAM193B	ENSG00000146067
RNF167	ENSG00000108523
ATOX1	ENSG00000177556
NETO2	ENSG00000171208
ZNF652	ENSG00000198740
ZC3H12C	ENSG00000149289
PRKRA	ENSG00000180228
PFKM	ENSG00000152556
SELENOK	ENSG00000113811
SSU72	ENSG00000160075
F2RL1	ENSG00000164251
WBP1L	ENSG00000166272
TMEM33	ENSG00000109133
SEC11A	ENSG00000140612
GTF2H3	ENSG00000111358
ZNF718	ENSG00000250312
KBTBD6	ENSG00000165572
TTBK2	ENSG00000128881
TBC1D2B	ENSG00000167202
ATRX	ENSG00000085224
ROR1	ENSG00000185483
RICTOR	ENSG00000164327
RAD51D	ENSG00000185379
BVES	ENSG00000112276
EFTUD2	ENSG00000108883
CSPP1	ENSG00000104218
UCK2	ENSG00000143179
ABHD12	ENSG00000100997
SNW1	ENSG00000100603
LIN7C	ENSG00000148943
RBBP8	ENSG00000101773
SIVA1	ENSG00000184990
ZBTB21	ENSG00000173276
PSMA5	ENSG00000143106
PACS1	ENSG00000175115
USP45	ENSG00000123552
MFN2	ENSG00000116688
SEC14L1	ENSG00000129657
DIXDC1	ENSG00000150764
TMEM38B	ENSG00000095209
HNRNPA3	ENSG00000170144
DNAJC5	ENSG00000101152
NFYA	ENSG00000001167
MFHAS1	ENSG00000147324
TET2	ENSG00000168769
C9orf40	ENSG00000135045
TMEM184C	ENSG00000164168
DPY19L4	ENSG00000156162
PYGO1	ENSG00000171016
ATAD1	ENSG00000283024
PPM1F	ENSG00000100034
ITGAE	ENSG00000083457
SUSD6	ENSG00000100647
CHD6	ENSG00000124177
FAM83D	ENSG00000101447
AK4	ENSG00000162433
HNF1B	ENSG00000276194
PIGB	ENSG00000069943
INO80	ENSG00000128908
N4BP1	ENSG00000102921
CREB5	ENSG00000146592
SUMO2	ENSG00000188612
SLC45A4	ENSG00000022567
LRIF1	ENSG00000121931
LINS1	ENSG00000140471
GOLGA8B	ENSG00000215252
CCDC47	ENSG00000108588
MPHOSPH6	ENSG00000135698
LRP6	ENSG00000281324
INTS14	ENSG00000138614
ITPR1	ENSG00000150995
HAUS3	ENSG00000214367
C11orf58	ENSG00000110696
EXPH5	ENSG00000110723
WASHC4	ENSG00000136051
DEDD	ENSG00000158796
POLR3E	ENSG00000284282
PRPS2	ENSG00000101911
EDIL3	ENSG00000164176
ZER1	ENSG00000160445
MCPH1	ENSG00000147316
AMOT	ENSG00000126016
TBC1D15	ENSG00000121749
ST3GAL5	ENSG00000115525
PIGM	ENSG00000143315
TALDO1	ENSG00000177156
TNS3	ENSG00000136205
KLF12	ENSG00000118922
HMCES	ENSG00000183624
DNMT3A	ENSG00000119772
CALM2	ENSG00000143933
DTD2	ENSG00000129480
ASAP1	ENSG00000153317
TMED8	ENSG00000100580
NUDCD2	ENSG00000170584
GNAS	ENSG00000087460
MPP5	ENSG00000072415
MED11	ENSG00000161920
SLC11A2	ENSG00000110911
STK17B	ENSG00000081320
ZRANB2	ENSG00000132485
GPX8	ENSG00000164294
TMEM259	ENSG00000182087
SRPRA	ENSG00000182934
DLGAP5	ENSG00000126787
VPS13A	ENSG00000197969
PDCD6	ENSG00000249915
TLN2	ENSG00000171914
MIA3	ENSG00000154305
WDR1	ENSG00000071127
SCD	ENSG00000099194
SH3BGRL	ENSG00000131171
DNAJC16	ENSG00000116138
RERE	ENSG00000142599
MED6	ENSG00000133997
CD164	ENSG00000135535
ITGAV	ENSG00000138448
ALG1	ENSG00000033011
MUT	ENSG00000146085
YAP1	ENSG00000137693
KCNC4	ENSG00000116396
MAP4	ENSG00000047849
IP6K1	ENSG00000176095
RAF1	ENSG00000132155
VPS36	ENSG00000136100
VPS26A	ENSG00000122958
NAT8L	ENSG00000185818
RUNX1	ENSG00000159216
PAG1	ENSG00000076641
C9orf64	ENSG00000165118
GABPB1	ENSG00000104064
FAM189B	ENSG00000262666
ETV5	ENSG00000244405
PCGF3	ENSG00000185619
ZDHHC16	ENSG00000171307
RAB2B	ENSG00000129472
DPYSL2	ENSG00000092964
LIN9	ENSG00000183814
POLR1C	ENSG00000171453
WARS	ENSG00000140105
PSMD14	ENSG00000115233
TXNDC5	ENSG00000239264
CRLF3	ENSG00000176390
SLC9A1	ENSG00000090020
OAZ1	ENSG00000104904
FCHO2	ENSG00000157107
ITPK1	ENSG00000274958
PAK2	ENSG00000180370
GZF1	ENSG00000125812
ZNF354B	ENSG00000178338
ABHD17C	ENSG00000136379
IL6ST	ENSG00000134352
TMEM181	ENSG00000146433
POGZ	ENSG00000143442
VRK3	ENSG00000105053
EPG5	ENSG00000152223
UQCRB	ENSG00000156467
PIAS3	ENSG00000131788
AFTPH	ENSG00000119844
SLC33A1	ENSG00000169359
AGPAT3	ENSG00000160216
SRP14	ENSG00000140319
ADD2	ENSG00000075340
HSD17B12	ENSG00000149084
NFATC2IP	ENSG00000176953
SSH1	ENSG00000084112
DLG1	ENSG00000075711
ERAP1	ENSG00000164307
BRIX1	ENSG00000113460
LRPPRC	ENSG00000138095
RPS3	ENSG00000149273
GALNT7	ENSG00000109586
CRYBG1	ENSG00000112297
TNFAIP3	ENSG00000118503
PNPLA8	ENSG00000135241
KIAA1551	ENSG00000174718
VPS13D	ENSG00000048707
SLC7A5	ENSG00000103257
AKAP11	ENSG00000023516
ANKRD10	ENSG00000088448
PSMB5	ENSG00000100804
ASNA1	ENSG00000198356
PPARD	ENSG00000112033
RHBDD1	ENSG00000144468
TRIM4	ENSG00000146833
TMEM39A	ENSG00000176142
MFAP3	ENSG00000037749
DDB1	ENSG00000167986
SUMO3	ENSG00000184900
RRN3	ENSG00000278494
FARP1	ENSG00000152767
KLHL21	ENSG00000162413
CCNI	ENSG00000118816
PIK3R1	ENSG00000145675
C12orf75	ENSG00000235162
KLHDC10	ENSG00000128607
SLC30A9	ENSG00000014824
OGFRL1	ENSG00000119900
FAM126A	ENSG00000122591
DNAJA2	ENSG00000069345
INPP5B	ENSG00000204084
QTRT2	ENSG00000151576
UTP18	ENSG00000011260
USP48	ENSG00000090686
SRI	ENSG00000075142
CHURC1	ENSG00000258289
KAT6B	ENSG00000281813
EIF5A	ENSG00000132507
CPPED1	ENSG00000103381
ECHDC1	ENSG00000093144
HDAC2	ENSG00000196591
DNAJB1	ENSG00000132002
TMED7	ENSG00000134970
ZNF850	ENSG00000267041
SPATS2L	ENSG00000196141
MYO10	ENSG00000145555
PPP2R5C	ENSG00000078304
MBIP	ENSG00000151332
MTMR9	ENSG00000104643
ATG3	ENSG00000144848
LMAN2L	ENSG00000114988
NAA50	ENSG00000121579
MKLN1	ENSG00000128585
CAP2	ENSG00000112186
PEA15	ENSG00000162734
NUP50	ENSG00000093000
PAX9	ENSG00000198807
NRAS	ENSG00000213281
SGPP1	ENSG00000126821
SKI	ENSG00000157933
NOM1	ENSG00000146909
DNAJC19	ENSG00000205981
PDE12	ENSG00000174840
DUSP3	ENSG00000108861
TAF13	ENSG00000197780
CAPZA2	ENSG00000198898
WASF3	ENSG00000132970
TOMM20	ENSG00000173726
UBE2J1	ENSG00000198833
COG7	ENSG00000168434
GNPNAT1	ENSG00000100522
TCF12	ENSG00000140262
SIPA1L2	ENSG00000116991
FAM219B	ENSG00000178761
MCUR1	ENSG00000050393
CUTC	ENSG00000119929
TMEM135	ENSG00000166575
BIRC6	ENSG00000115760
VBP1	ENSG00000155959
CLN8	ENSG00000182372
ATP6V1D	ENSG00000100554
ATG9A	ENSG00000198925
ZRANB1	ENSG00000019995
SGMS2	ENSG00000164023
UBN1	ENSG00000118900
AEBP2	ENSG00000139154
SRP9	ENSG00000143742
VDAC1	ENSG00000213585
NBEAL1	ENSG00000144426
ECI2	ENSG00000198721
RPL35A	ENSG00000182899
RNF216	ENSG00000011275
TMCC1	ENSG00000172765
CSNK1G2	ENSG00000133275
KNSTRN	ENSG00000128944
TDP2	ENSG00000111802
ARFGEF2	ENSG00000124198
ZNRF2	ENSG00000180233
PTPN13	ENSG00000163629
TAF4B	ENSG00000141384
REV1	ENSG00000135945
AHSA2	ENSG00000173209
POGLUT1	ENSG00000163389
RPL7	ENSG00000147604
TRIM52	ENSG00000183718
FRYL	ENSG00000075539
MTX3	ENSG00000177034
MIS18BP1	ENSG00000129534
TMEM138	ENSG00000149483
MKKS	ENSG00000125863
NFKB1	ENSG00000109320
METTL4	ENSG00000101574
POLR2G	ENSG00000168002
TMEM41A	ENSG00000163900
ARID4A	ENSG00000032219
FAM98B	ENSG00000171262
RNF7	ENSG00000114125
POP7	ENSG00000172336
WDFY1	ENSG00000085449
CHEK1	ENSG00000149554
FASN	ENSG00000169710
NANP	ENSG00000170191
CFDP1	ENSG00000153774
EIF4A2	ENSG00000156976
TTC19	ENSG00000011295
MCMBP	ENSG00000197771
RAB5A	ENSG00000144566
WAPL	ENSG00000062650
STAU1	ENSG00000124214
SLFN5	ENSG00000166750
RRP1B	ENSG00000160208
FKBP11	ENSG00000134285
UBQLN2	ENSG00000188021
SQSTM1	ENSG00000161011
OSTC	ENSG00000198856
HABP4	ENSG00000130956
ZNF248	ENSG00000198105
GGA2	ENSG00000103365
PITPNB	ENSG00000180957
PPP1R3B	ENSG00000173281
RFC5	ENSG00000111445
MKRN2	ENSG00000075975
ATRN	ENSG00000088812
POLD3	ENSG00000077514
GRB2	ENSG00000177885
POGK	ENSG00000143157
KDM6B	ENSG00000132510
CAAP1	ENSG00000120159
ZNF587	ENSG00000198466
TNFRSF10D	ENSG00000173530
AP4S1	ENSG00000100478
ATXN2L	ENSG00000168488
ZFHX3	ENSG00000140836
OXA1L	ENSG00000155463
PDPR	ENSG00000090857
PGAM5	ENSG00000247077
SLU7	ENSG00000164609
BBS10	ENSG00000179941
CHORDC1	ENSG00000110172
HDGF	ENSG00000143321
RNF24	ENSG00000101236
KLF11	ENSG00000172059
M6PR	ENSG00000003056
RAB7A	ENSG00000075785
THAP1	ENSG00000131931
TAOK3	ENSG00000135090
SASH1	ENSG00000111961
ZFP36L1	ENSG00000185650
ZNF391	ENSG00000124613
TARDBP	ENSG00000120948
NSD2	ENSG00000109685
MBD6	ENSG00000166987
PPP2R2A	ENSG00000221914
UTP3	ENSG00000132467
VMA21	ENSG00000160131
INPP5A	ENSG00000068383
IDE	ENSG00000119912
SOX9	ENSG00000125398
PKNOX1	ENSG00000160199
ICK	ENSG00000112144
MIS18A	ENSG00000159055
CDK17	ENSG00000059758
CUL5	ENSG00000166266
ATF1	ENSG00000123268
SKP1	ENSG00000113558
STRN3	ENSG00000196792
PIP4K2C	ENSG00000166908
ZDHHC2	ENSG00000104219
LAPTM4A	ENSG00000068697
NEFL	ENSG00000277586
FAM120A	ENSG00000048828
TADA2A	ENSG00000277104
RASA2	ENSG00000155903
ATP6V1A	ENSG00000114573
LRP8	ENSG00000157193
CAPN2	ENSG00000162909
SYNGR2	ENSG00000108639
PUM1	ENSG00000134644
TMEM50A	ENSG00000183726
CDCA3	ENSG00000111665
RHOBTB3	ENSG00000164292
CNOT6L	ENSG00000138767
GSE1	ENSG00000131149
RPL14	ENSG00000188846
SELENOF	ENSG00000183291
KIAA1217	ENSG00000120549
RPL23	ENSG00000125691
CDC42EP2	ENSG00000149798
POLR2H	ENSG00000163882
ARL13B	ENSG00000169379
PSMD11	ENSG00000108671
NOP9	ENSG00000196943
KIF3B	ENSG00000101350
SRPK1	ENSG00000096063
BDH1	ENSG00000275544
ZNF134	ENSG00000213762
STAT3	ENSG00000168610
RAD51AP1	ENSG00000111247
FIGN	ENSG00000182263
BDNF	ENSG00000176697
WASF2	ENSG00000158195
MASTL	ENSG00000120539
MBOAT2	ENSG00000143797
CSTF2T	ENSG00000177613
ZNF3	ENSG00000166526
TSC22D1	ENSG00000102804
RAD9A	ENSG00000172613
CDC23	ENSG00000094880
PDCD11	ENSG00000148843
NEDD4L	ENSG00000049759
YIPF6	ENSG00000181704
RTN4	ENSG00000115310
CPSF7	ENSG00000149532
HERC2	ENSG00000276802
MFSD14A	ENSG00000156875
BHLHE40	ENSG00000134107
KDM3B	ENSG00000120733
DDX18	ENSG00000088205
SERINC1	ENSG00000111897
TYW1	ENSG00000198874
SEMA7A	ENSG00000138623
LYSMD3	ENSG00000176018
KIAA1328	ENSG00000150477
DENND5B	ENSG00000170456
VEGFA	ENSG00000112715
GPATCH2	ENSG00000092978
GADD45A	ENSG00000116717
DNAJC9	ENSG00000213551
PI4K2B	ENSG00000038210
UBA6	ENSG00000033178
ZFAND1	ENSG00000104231
HOOK3	ENSG00000168172
VPS4A	ENSG00000132612
RASSF8	ENSG00000123094
ENDOD1	ENSG00000149218
CHEK2	ENSG00000183765
ZYG11B	ENSG00000162378
FAM122A	ENSG00000187866
SC5D	ENSG00000109929
ATP6V0E2	ENSG00000171130
ACTN4	ENSG00000282844
TRAM2	ENSG00000065308
ENSA	ENSG00000143420
NAP1L1	ENSG00000187109
STMN1	ENSG00000117632
CORO1C	ENSG00000110880
STARD13	ENSG00000133121
EXOC1	ENSG00000090989
MRS2	ENSG00000124532
G2E3	ENSG00000092140
GTPBP2	ENSG00000172432
FEZ2	ENSG00000171055
ZNF789	ENSG00000198556
PDE7A	ENSG00000205268
LIMS1	ENSG00000169756
GOLGA7	ENSG00000147533
FNIP1	ENSG00000217128
KIAA0895	ENSG00000164542
BLOC1S6	ENSG00000104164
DAZAP1	ENSG00000071626
PTCD2	ENSG00000049883
SUPT7L	ENSG00000119760
H3F3B	ENSG00000132475
ZNF250	ENSG00000196150
DMTF1	ENSG00000135164
ALG13	ENSG00000101901
APAF1	ENSG00000120868
RBM24	ENSG00000112183
SRPK2	ENSG00000135250
SCYL3	ENSG00000000457
PNPO	ENSG00000108439
NCAPD3	ENSG00000151503
SNX12	ENSG00000147164
ZMIZ2	ENSG00000122515
LHFPL2	ENSG00000145685
OSTM1	ENSG00000081087
FAM13B	ENSG00000031003
SNRNP200	ENSG00000144028
FERMT2	ENSG00000073712
ELOC	ENSG00000154582
GPAT4	ENSG00000158669
ANKH	ENSG00000154122
UBE2V2	ENSG00000169139
TCEAL4	ENSG00000133142
SLC35B2	ENSG00000157593
EXOSC1	ENSG00000171311
IL10RB	ENSG00000243646
NAA15	ENSG00000164134
OTUD3	ENSG00000169914
DSC3	ENSG00000134762
DAPK1	ENSG00000196730
ITM2C	ENSG00000135916
ZNF275	ENSG00000063587
SDHA	ENSG00000073578
SIKE1	ENSG00000052723
PCSK6	ENSG00000140479
ABL2	ENSG00000143322
UTRN	ENSG00000152818
CDCA4	ENSG00000170779
XPR1	ENSG00000143324
HACD2	ENSG00000206527
RNF149	ENSG00000163162
CHCHD3	ENSG00000106554
ATM	ENSG00000149311
TRAF6	ENSG00000175104
MMS19	ENSG00000155229
ZBTB39	ENSG00000166860
CBX6	ENSG00000183741
ABHD17B	ENSG00000107362
CHMP2B	ENSG00000083937
IER5	ENSG00000162783
PAXIP1	ENSG00000157212
USP47	ENSG00000170242
CSK	ENSG00000103653
ZNF318	ENSG00000171467
SMC5	ENSG00000198887
FURIN	ENSG00000140564
PGAM1	ENSG00000171314
KHSRP	ENSG00000088247
RAI14	ENSG00000039560
NMD3	ENSG00000169251
MEN1	ENSG00000133895
TMEM41B	ENSG00000166471
ABHD14B	ENSG00000114779
SSR3	ENSG00000114850
PRKCE	ENSG00000171132
TMEM263	ENSG00000151135
BAG2	ENSG00000112208
ZNF236	ENSG00000130856
KIAA0319L	ENSG00000142687
STEAP3	ENSG00000115107
GATAD1	ENSG00000157259
C6orf120	ENSG00000185127
ARL4C	ENSG00000188042
PAICS	ENSG00000128050
BOD1L1	ENSG00000038219
XRCC6	ENSG00000196419
CS	ENSG00000062485
ZBTB7B	ENSG00000160685
MAP4K3	ENSG00000011566
RAB3GAP2	ENSG00000118873
TSC22D4	ENSG00000166925
DVL1	ENSG00000107404
AQR	ENSG00000021776
KIF18B	ENSG00000186185
NUP35	ENSG00000163002
THOP1	ENSG00000172009
TRAM1	ENSG00000067167
NEO1	ENSG00000067141
UBE2B	ENSG00000119048
MED13	ENSG00000108510
DUSP5	ENSG00000138166
DPYSL3	ENSG00000113657
FBXL3	ENSG00000005812
APOBEC3C	ENSG00000244509
SESN2	ENSG00000130766
SMNDC1	ENSG00000119953
SGMS1	ENSG00000198964
RAP2A	ENSG00000125249
FCF1	ENSG00000119616
ANTXR1	ENSG00000169604
RALBP1	ENSG00000017797
KIF21A	ENSG00000139116
EIF5B	ENSG00000158417
ARNT	ENSG00000143437
BTRC	ENSG00000166167
NCBP2-AS2	ENSG00000270170
TRAK1	ENSG00000182606
NID1	ENSG00000116962
